id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
51,2020-05-15,cnig_provincias,0,119,3,7,0.42857142857142855,0.5,7,2020-03-22
18,2020-05-15,cnig_provincias,5,2520,19,32,2.7142857142857144,2.2857142857142856,147,2020-03-20
43,2020-05-15,cnig_provincias,6,2221,40,68,5.714285714285714,4.857142857142857,93,2020-04-03
15,2020-05-15,cnig_provincias,2,4025,35,85,5.0,6.071428571428571,186,2020-03-20
04,2020-05-15,cnig_provincias,0,519,2,9,0.2857142857142857,0.6428571428571429,30,2020-03-21
14,2020-05-15,cnig_provincias,2,1373,6,12,0.8571428571428571,0.8571428571428571,86,2020-03-26
29,2020-05-15,cnig_provincias,0,2907,11,24,1.5714285714285714,1.7142857142857142,197,2020-03-20
49,2020-05-15,cnig_provincias,2,717,29,68,4.142857142857143,4.857142857142857,39,2020-04-06
31,2020-05-15,cnig_provincias,11,5361,61,122,8.714285714285714,8.714285714285714,231,2020-03-20
45,2020-05-15,cnig_provincias,11,4494,80,179,11.428571428571429,12.785714285714286,202,2020-03-20
10,2020-05-15,cnig_provincias,2,2204,26,59,3.7142857142857144,4.214285714285714,139,2020-03-23
24,2020-05-15,cnig_provincias,2,2870,37,75,5.285714285714286,5.357142857142857,133,2020-03-19
02,2020-05-15,cnig_provincias,2,3389,16,79,2.2857142857142856,5.642857142857143,180,2020-03-15
19,2020-05-15,cnig_provincias,3,1714,23,59,3.2857142857142856,4.214285714285714,79,2020-03-20
38,2020-05-15,cnig_provincias,1,1572,12,19,1.7142857142857142,1.3571428571428572,88,2020-03-20
33,2020-05-15,cnig_provincias,4,2392,16,40,2.2857142857142856,2.857142857142857,105,2020-03-16
35,2020-05-15,cnig_provincias,2,722,8,12,1.1428571428571428,0.8571428571428571,49,2020-03-16
13,2020-05-15,cnig_provincias,16,6013,66,136,9.428571428571429,9.714285714285714,330,2020-03-20
03,2020-05-15,cnig_provincias,3,4062,38,70,5.428571428571429,5.0,220,2020-03-20
37,2020-05-15,cnig_provincias,4,3142,16,41,2.2857142857142856,2.9285714285714284,160,2020-03-21
39,2020-05-15,cnig_provincias,2,2287,29,37,4.142857142857143,2.642857142857143,178,2020-03-19
41,2020-05-15,cnig_provincias,3,2531,11,30,1.5714285714285714,2.142857142857143,147,2020-03-20
40,2020-05-15,cnig_provincias,3,2565,10,26,1.4285714285714286,1.8571428571428572,139,2020-03-20
06,2020-05-15,cnig_provincias,0,950,11,29,1.5714285714285714,2.0714285714285716,56,2020-03-23
30,2020-05-14,cnig_provincias,2,1703,15,28,2.142857142857143,2.0,103,2020-03-23
32,2020-05-14,cnig_provincias,0,1765,11,34,1.5714285714285714,2.4285714285714284,117,2020-04-02
46,2020-05-14,cnig_provincias,7,6139,37,108,5.285714285714286,7.714285714285714,314,2020-03-16
27,2020-05-14,cnig_provincias,1,790,3,7,0.42857142857142855,0.5,49,2020-03-23
42,2020-05-14,cnig_provincias,2,1390,9,20,1.2857142857142858,1.4285714285714286,83,2020-03-21
05,2020-05-14,cnig_provincias,2,1752,11,27,1.5714285714285714,1.9285714285714286,89,2020-03-19
23,2020-05-14,cnig_provincias,4,1519,22,42,3.142857142857143,3.0,103,2020-03-20
52,2020-05-14,cnig_provincias,0,121,0,0,0.0,0.0,9,2020-03-13
08,2020-05-14,cnig_provincias,184,43768,963,1711,137.57142857142858,122.21428571428571,1636,2020-03-20
07,2020-05-14,cnig_provincias,7,2104,43,70,6.142857142857143,5.0,103,2020-03-19
36,2020-05-14,cnig_provincias,2,2618,25,52,3.5714285714285716,3.7142857142857144,168,2020-03-28
47,2020-05-14,cnig_provincias,6,4302,50,122,7.142857142857143,8.714285714285714,235,2020-04-04
25,2020-05-14,cnig_provincias,21,2117,113,175,16.142857142857142,12.5,92,2020-03-21
12,2020-05-14,cnig_provincias,2,1551,19,37,2.7142857142857144,2.642857142857143,64,2020-03-25
22,2020-05-14,cnig_provincias,12,752,40,76,5.714285714285714,5.428571428571429,40,2020-03-29
48,2020-05-14,cnig_provincias,11,8045,124,262,17.714285714285715,18.714285714285715,331,2020-03-16
50,2020-05-14,cnig_provincias,3,4302,41,116,5.857142857142857,8.285714285714286,216,2020-03-23
09,2020-05-14,cnig_provincias,4,2180,16,35,2.2857142857142856,2.5,85,2020-04-09
17,2020-05-14,cnig_provincias,39,4045,162,269,23.142857142857142,19.214285714285715,133,2020-03-16
11,2020-05-14,cnig_provincias,2,1301,13,19,1.8571428571428572,1.3571428571428572,66,2020-03-16
28,2020-05-14,cnig_provincias,177,71709,958,1787,136.85714285714286,127.64285714285714,3219,2020-03-20
34,2020-05-14,cnig_provincias,4,1021,22,33,3.142857142857143,2.357142857142857,50,2020-03-20
44,2020-05-14,cnig_provincias,8,576,11,13,1.5714285714285714,0.9285714285714286,25,2020-03-20
21,2020-05-14,cnig_provincias,1,414,2,2,0.2857142857142857,0.14285714285714285,26,2020-03-20
26,2020-05-14,cnig_provincias,5,3971,19,28,2.7142857142857144,2.0,190,2020-03-20
01,2020-05-14,cnig_provincias,5,3401,30,70,4.285714285714286,5.0,181,2020-03-18
20,2020-05-14,cnig_provincias,3,2410,33,75,4.714285714285714,5.357142857142857,108,2020-03-23
16,2020-05-14,cnig_provincias,12,2251,70,166,10.0,11.857142857142858,103,2020-03-20
51,2020-05-14,cnig_provincias,0,119,3,8,0.42857142857142855,0.5714285714285714,7,2020-03-22
18,2020-05-14,cnig_provincias,1,2515,16,28,2.2857142857142856,2.0,147,2020-03-20
43,2020-05-14,cnig_provincias,2,2215,38,71,5.428571428571429,5.071428571428571,93,2020-04-03
15,2020-05-14,cnig_provincias,2,4023,39,88,5.571428571428571,6.285714285714286,186,2020-03-20
04,2020-05-14,cnig_provincias,0,519,2,9,0.2857142857142857,0.6428571428571429,30,2020-03-21
14,2020-05-14,cnig_provincias,1,1371,4,14,0.5714285714285714,1.0,86,2020-03-26
29,2020-05-14,cnig_provincias,1,2907,11,26,1.5714285714285714,1.8571428571428572,197,2020-03-20
49,2020-05-14,cnig_provincias,8,715,27,67,3.857142857142857,4.785714285714286,39,2020-04-06
31,2020-05-14,cnig_provincias,19,5350,57,135,8.142857142857142,9.642857142857142,231,2020-03-20
45,2020-05-14,cnig_provincias,12,4483,78,195,11.142857142857142,13.928571428571429,202,2020-03-20
10,2020-05-14,cnig_provincias,1,2202,28,78,4.0,5.571428571428571,139,2020-03-23
24,2020-05-14,cnig_provincias,8,2868,37,81,5.285714285714286,5.785714285714286,133,2020-03-19
02,2020-05-14,cnig_provincias,0,3387,21,79,3.0,5.642857142857143,180,2020-03-15
19,2020-05-14,cnig_provincias,2,1711,21,63,3.0,4.5,79,2020-03-20
38,2020-05-14,cnig_provincias,2,1571,12,25,1.7142857142857142,1.7857142857142858,88,2020-03-20
33,2020-05-14,cnig_provincias,2,2388,15,38,2.142857142857143,2.7142857142857144,105,2020-03-16
35,2020-05-14,cnig_provincias,0,720,6,11,0.8571428571428571,0.7857142857142857,49,2020-03-16
13,2020-05-14,cnig_provincias,6,5997,56,129,8.0,9.214285714285714,330,2020-03-20
03,2020-05-14,cnig_provincias,10,4059,39,73,5.571428571428571,5.214285714285714,220,2020-03-20
37,2020-05-14,cnig_provincias,4,3138,13,50,1.8571428571428572,3.5714285714285716,160,2020-03-21
39,2020-05-14,cnig_provincias,2,2285,29,51,4.142857142857143,3.642857142857143,178,2020-03-19
41,2020-05-14,cnig_provincias,3,2528,11,34,1.5714285714285714,2.4285714285714284,147,2020-03-20
40,2020-05-14,cnig_provincias,2,2562,11,25,1.5714285714285714,1.7857142857142858,139,2020-03-20
06,2020-05-14,cnig_provincias,1,950,11,33,1.5714285714285714,2.357142857142857,56,2020-03-23
30,2020-05-13,cnig_provincias,5,1701,14,27,2.0,1.9285714285714286,103,2020-03-23
32,2020-05-13,cnig_provincias,2,1765,13,36,1.8571428571428572,2.5714285714285716,117,2020-04-02
46,2020-05-13,cnig_provincias,4,6132,32,115,4.571428571428571,8.214285714285714,314,2020-03-16
27,2020-05-13,cnig_provincias,0,789,2,8,0.2857142857142857,0.5714285714285714,49,2020-03-23
42,2020-05-13,cnig_provincias,1,1388,7,23,1.0,1.6428571428571428,83,2020-03-21
05,2020-05-13,cnig_provincias,4,1750,9,27,1.2857142857142858,1.9285714285714286,89,2020-03-19
23,2020-05-13,cnig_provincias,0,1515,19,41,2.7142857142857144,2.9285714285714284,103,2020-03-20
52,2020-05-13,cnig_provincias,0,121,0,1,0.0,0.07142857142857142,9,2020-03-13
08,2020-05-13,cnig_provincias,245,43584,846,1701,120.85714285714286,121.5,1636,2020-03-20
07,2020-05-13,cnig_provincias,10,2097,38,68,5.428571428571429,4.857142857142857,103,2020-03-19
36,2020-05-13,cnig_provincias,4,2616,28,54,4.0,3.857142857142857,168,2020-03-28
47,2020-05-13,cnig_provincias,5,4296,47,140,6.714285714285714,10.0,235,2020-04-04
25,2020-05-13,cnig_provincias,21,2096,102,157,14.571428571428571,11.214285714285714,92,2020-03-21
12,2020-05-13,cnig_provincias,4,1549,18,37,2.5714285714285716,2.642857142857143,64,2020-03-25
22,2020-05-13,cnig_provincias,6,740,35,67,5.0,4.785714285714286,40,2020-03-29
48,2020-05-13,cnig_provincias,19,8034,123,273,17.571428571428573,19.5,331,2020-03-16
50,2020-05-13,cnig_provincias,12,4299,45,140,6.428571428571429,10.0,216,2020-03-23
09,2020-05-13,cnig_provincias,3,2176,14,41,2.0,2.9285714285714284,85,2020-04-09
17,2020-05-13,cnig_provincias,36,4006,134,242,19.142857142857142,17.285714285714285,133,2020-03-16
11,2020-05-13,cnig_provincias,4,1299,11,17,1.5714285714285714,1.2142857142857142,66,2020-03-16
28,2020-05-13,cnig_provincias,152,71532,875,1807,125.0,129.07142857142858,3219,2020-03-20
34,2020-05-13,cnig_provincias,13,1017,19,37,2.7142857142857144,2.642857142857143,50,2020-03-20
44,2020-05-13,cnig_provincias,2,568,4,5,0.5714285714285714,0.35714285714285715,25,2020-03-20
21,2020-05-13,cnig_provincias,0,413,1,1,0.14285714285714285,0.07142857142857142,26,2020-03-20
26,2020-05-13,cnig_provincias,5,3966,16,25,2.2857142857142856,1.7857142857142858,190,2020-03-20
01,2020-05-13,cnig_provincias,4,3396,28,67,4.0,4.785714285714286,181,2020-03-18
20,2020-05-13,cnig_provincias,5,2407,34,79,4.857142857142857,5.642857142857143,108,2020-03-23
16,2020-05-13,cnig_provincias,3,2239,65,181,9.285714285714286,12.928571428571429,103,2020-03-20
51,2020-05-13,cnig_provincias,0,119,4,8,0.5714285714285714,0.5714285714285714,7,2020-03-22
18,2020-05-13,cnig_provincias,4,2514,16,33,2.2857142857142856,2.357142857142857,147,2020-03-20
43,2020-05-13,cnig_provincias,14,2213,42,77,6.0,5.5,93,2020-04-03
15,2020-05-13,cnig_provincias,4,4021,40,104,5.714285714285714,7.428571428571429,186,2020-03-20
04,2020-05-13,cnig_provincias,0,519,2,11,0.2857142857142857,0.7857142857142857,30,2020-03-21
14,2020-05-13,cnig_provincias,3,1370,4,16,0.5714285714285714,1.1428571428571428,86,2020-03-26
29,2020-05-13,cnig_provincias,3,2906,12,29,1.7142857142857142,2.0714285714285716,197,2020-03-20
49,2020-05-13,cnig_provincias,15,707,19,60,2.7142857142857144,4.285714285714286,39,2020-04-06
31,2020-05-13,cnig_provincias,9,5331,40,133,5.714285714285714,9.5,231,2020-03-20
45,2020-05-13,cnig_provincias,12,4471,88,197,12.571428571428571,14.071428571428571,202,2020-03-20
10,2020-05-13,cnig_provincias,5,2201,29,85,4.142857142857143,6.071428571428571,139,2020-03-23
24,2020-05-13,cnig_provincias,10,2860,35,84,5.0,6.0,133,2020-03-19
02,2020-05-13,cnig_provincias,4,3387,26,86,3.7142857142857144,6.142857142857143,180,2020-03-15
19,2020-05-13,cnig_provincias,7,1709,20,64,2.857142857142857,4.571428571428571,79,2020-03-20
38,2020-05-13,cnig_provincias,3,1569,10,26,1.4285714285714286,1.8571428571428572,88,2020-03-20
33,2020-05-13,cnig_provincias,2,2386,16,45,2.2857142857142856,3.2142857142857144,105,2020-03-16
35,2020-05-13,cnig_provincias,2,720,6,14,0.8571428571428571,1.0,49,2020-03-16
13,2020-05-13,cnig_provincias,17,5991,60,132,8.571428571428571,9.428571428571429,330,2020-03-20
03,2020-05-13,cnig_provincias,4,4049,32,73,4.571428571428571,5.214285714285714,220,2020-03-20
37,2020-05-13,cnig_provincias,4,3134,14,55,2.0,3.9285714285714284,160,2020-03-21
39,2020-05-13,cnig_provincias,2,2283,27,61,3.857142857142857,4.357142857142857,178,2020-03-19
41,2020-05-13,cnig_provincias,1,2525,8,38,1.1428571428571428,2.7142857142857144,147,2020-03-20
40,2020-05-13,cnig_provincias,0,2560,10,26,1.4285714285714286,1.8571428571428572,139,2020-03-20
06,2020-05-13,cnig_provincias,2,949,13,36,1.8571428571428572,2.5714285714285716,56,2020-03-23
30,2020-05-12,cnig_provincias,2,1696,12,24,1.7142857142857142,1.7142857142857142,103,2020-03-23
32,2020-05-12,cnig_provincias,2,1763,15,37,2.142857142857143,2.642857142857143,117,2020-04-02
46,2020-05-12,cnig_provincias,10,6128,37,127,5.285714285714286,9.071428571428571,314,2020-03-16
27,2020-05-12,cnig_provincias,0,789,2,8,0.2857142857142857,0.5714285714285714,49,2020-03-23
42,2020-05-12,cnig_provincias,1,1387,6,23,0.8571428571428571,1.6428571428571428,83,2020-03-21
05,2020-05-12,cnig_provincias,1,1746,6,28,0.8571428571428571,2.0,89,2020-03-19
23,2020-05-12,cnig_provincias,8,1515,20,51,2.857142857142857,3.642857142857143,103,2020-03-20
52,2020-05-12,cnig_provincias,0,121,0,2,0.0,0.14285714285714285,9,2020-03-13
08,2020-05-12,cnig_provincias,142,43339,658,1591,94.0,113.64285714285714,1636,2020-03-20
07,2020-05-12,cnig_provincias,7,2087,32,61,4.571428571428571,4.357142857142857,103,2020-03-19
36,2020-05-12,cnig_provincias,8,2612,28,57,4.0,4.071428571428571,168,2020-03-28
47,2020-05-12,cnig_provincias,15,4291,46,148,6.571428571428571,10.571428571428571,235,2020-04-04
25,2020-05-12,cnig_provincias,28,2075,88,141,12.571428571428571,10.071428571428571,92,2020-03-21
12,2020-05-12,cnig_provincias,1,1545,16,38,2.2857142857142856,2.7142857142857144,64,2020-03-25
22,2020-05-12,cnig_provincias,9,734,31,66,4.428571428571429,4.714285714285714,40,2020-03-29
48,2020-05-12,cnig_provincias,20,8015,122,281,17.428571428571427,20.071428571428573,331,2020-03-16
50,2020-05-12,cnig_provincias,8,4287,38,145,5.428571428571429,10.357142857142858,216,2020-03-23
09,2020-05-12,cnig_provincias,4,2173,11,43,1.5714285714285714,3.0714285714285716,85,2020-04-09
17,2020-05-12,cnig_provincias,33,3970,107,219,15.285714285714286,15.642857142857142,133,2020-03-16
11,2020-05-12,cnig_provincias,5,1295,7,16,1.0,1.1428571428571428,66,2020-03-16
28,2020-05-12,cnig_provincias,154,71380,782,1882,111.71428571428571,134.42857142857142,3219,2020-03-20
34,2020-05-12,cnig_provincias,0,1004,7,25,1.0,1.7857142857142858,50,2020-03-20
44,2020-05-12,cnig_provincias,0,566,2,4,0.2857142857142857,0.2857142857142857,25,2020-03-20
21,2020-05-12,cnig_provincias,0,413,1,1,0.14285714285714285,0.07142857142857142,26,2020-03-20
26,2020-05-12,cnig_provincias,3,3961,11,25,1.5714285714285714,1.7857142857142858,190,2020-03-20
01,2020-05-12,cnig_provincias,8,3392,28,67,4.0,4.785714285714286,181,2020-03-18
20,2020-05-12,cnig_provincias,6,2402,32,80,4.571428571428571,5.714285714285714,108,2020-03-23
16,2020-05-12,cnig_provincias,21,2236,87,185,12.428571428571429,13.214285714285714,103,2020-03-20
51,2020-05-12,cnig_provincias,2,119,5,12,0.7142857142857143,0.8571428571428571,7,2020-03-22
18,2020-05-12,cnig_provincias,4,2510,12,31,1.7142857142857142,2.2142857142857144,147,2020-03-20
43,2020-05-12,cnig_provincias,2,2199,30,74,4.285714285714286,5.285714285714286,93,2020-04-03
15,2020-05-12,cnig_provincias,7,4017,44,135,6.285714285714286,9.642857142857142,186,2020-03-20
04,2020-05-12,cnig_provincias,0,519,2,12,0.2857142857142857,0.8571428571428571,30,2020-03-21
14,2020-05-12,cnig_provincias,0,1367,1,18,0.14285714285714285,1.2857142857142858,86,2020-03-26
29,2020-05-12,cnig_provincias,3,2903,10,31,1.4285714285714286,2.2142857142857144,197,2020-03-20
49,2020-05-12,cnig_provincias,1,692,6,52,0.8571428571428571,3.7142857142857144,39,2020-04-06
31,2020-05-12,cnig_provincias,2,5322,38,143,5.428571428571429,10.214285714285714,231,2020-03-20
45,2020-05-12,cnig_provincias,6,4459,95,200,13.571428571428571,14.285714285714286,202,2020-03-20
10,2020-05-12,cnig_provincias,8,2196,29,95,4.142857142857143,6.785714285714286,139,2020-03-23
24,2020-05-12,cnig_provincias,7,2850,29,86,4.142857142857143,6.142857142857143,133,2020-03-19
02,2020-05-12,cnig_provincias,1,3383,34,98,4.857142857142857,7.0,180,2020-03-15
19,2020-05-12,cnig_provincias,4,1702,19,63,2.7142857142857144,4.5,79,2020-03-20
38,2020-05-12,cnig_provincias,2,1566,7,25,1.0,1.7857142857142858,88,2020-03-20
33,2020-05-12,cnig_provincias,0,2384,18,46,2.5714285714285716,3.2857142857142856,105,2020-03-16
35,2020-05-12,cnig_provincias,2,718,4,14,0.5714285714285714,1.0,49,2020-03-16
13,2020-05-12,cnig_provincias,8,5974,59,127,8.428571428571429,9.071428571428571,330,2020-03-20
03,2020-05-12,cnig_provincias,8,4045,30,87,4.285714285714286,6.214285714285714,220,2020-03-20
37,2020-05-12,cnig_provincias,0,3130,11,58,1.5714285714285714,4.142857142857143,160,2020-03-21
39,2020-05-12,cnig_provincias,8,2281,26,63,3.7142857142857144,4.5,178,2020-03-19
41,2020-05-12,cnig_provincias,1,2524,9,46,1.2857142857142858,3.2857142857142856,147,2020-03-20
40,2020-05-12,cnig_provincias,2,2560,12,28,1.7142857142857142,2.0,139,2020-03-20
06,2020-05-12,cnig_provincias,3,947,13,38,1.8571428571428572,2.7142857142857144,56,2020-03-23
30,2020-05-11,cnig_provincias,2,1694,11,23,1.5714285714285714,1.6428571428571428,103,2020-03-23
32,2020-05-11,cnig_provincias,2,1761,14,36,2.0,2.5714285714285716,117,2020-04-02
46,2020-05-11,cnig_provincias,7,6118,33,140,4.714285714285714,10.0,314,2020-03-16
27,2020-05-11,cnig_provincias,1,789,2,11,0.2857142857142857,0.7857142857142857,49,2020-03-23
42,2020-05-11,cnig_provincias,1,1386,6,28,0.8571428571428571,2.0,83,2020-03-21
05,2020-05-11,cnig_provincias,1,1745,5,31,0.7142857142857143,2.2142857142857144,89,2020-03-19
23,2020-05-11,cnig_provincias,7,1507,15,48,2.142857142857143,3.4285714285714284,103,2020-03-20
52,2020-05-11,cnig_provincias,0,121,0,2,0.0,0.14285714285714285,9,2020-03-13
08,2020-05-11,cnig_provincias,177,43197,588,1596,84.0,114.0,1636,2020-03-20
07,2020-05-11,cnig_provincias,8,2080,29,58,4.142857142857143,4.142857142857143,103,2020-03-19
36,2020-05-11,cnig_provincias,3,2604,23,52,3.2857142857142856,3.7142857142857144,168,2020-03-28
47,2020-05-11,cnig_provincias,11,4276,40,146,5.714285714285714,10.428571428571429,235,2020-04-04
25,2020-05-11,cnig_provincias,14,2047,68,122,9.714285714285714,8.714285714285714,92,2020-03-21
12,2020-05-11,cnig_provincias,7,1544,16,38,2.2857142857142856,2.7142857142857144,64,2020-03-25
22,2020-05-11,cnig_provincias,1,725,24,60,3.4285714285714284,4.285714285714286,40,2020-03-29
48,2020-05-11,cnig_provincias,20,7995,122,293,17.428571428571427,20.928571428571427,331,2020-03-16
50,2020-05-11,cnig_provincias,5,4279,34,166,4.857142857142857,11.857142857142858,216,2020-03-23
09,2020-05-11,cnig_provincias,4,2169,7,46,1.0,3.2857142857142856,85,2020-04-09
17,2020-05-11,cnig_provincias,19,3937,80,210,11.428571428571429,15.0,133,2020-03-16
11,2020-05-11,cnig_provincias,1,1290,4,16,0.5714285714285714,1.1428571428571428,66,2020-03-16
28,2020-05-11,cnig_provincias,215,71226,703,1996,100.42857142857143,142.57142857142858,3219,2020-03-20
34,2020-05-11,cnig_provincias,3,1004,7,25,1.0,1.7857142857142858,50,2020-03-20
44,2020-05-11,cnig_provincias,0,566,3,4,0.42857142857142855,0.2857142857142857,25,2020-03-20
21,2020-05-11,cnig_provincias,1,413,1,1,0.14285714285714285,0.07142857142857142,26,2020-03-20
26,2020-05-11,cnig_provincias,4,3958,8,31,1.1428571428571428,2.2142857142857144,190,2020-03-20
01,2020-05-11,cnig_provincias,4,3384,25,69,3.5714285714285716,4.928571428571429,181,2020-03-18
20,2020-05-11,cnig_provincias,5,2396,32,80,4.571428571428571,5.714285714285714,108,2020-03-23
16,2020-05-11,cnig_provincias,16,2215,91,187,13.0,13.357142857142858,103,2020-03-20
51,2020-05-11,cnig_provincias,1,117,3,11,0.42857142857142855,0.7857142857142857,7,2020-03-22
18,2020-05-11,cnig_provincias,4,2506,10,32,1.4285714285714286,2.2857142857142856,147,2020-03-20
43,2020-05-11,cnig_provincias,6,2197,35,77,5.0,5.5,93,2020-04-03
15,2020-05-11,cnig_provincias,6,4010,42,144,6.0,10.285714285714286,186,2020-03-20
04,2020-05-11,cnig_provincias,0,519,2,12,0.2857142857142857,0.8571428571428571,30,2020-03-21
14,2020-05-11,cnig_provincias,0,1367,1,20,0.14285714285714285,1.4285714285714286,86,2020-03-26
29,2020-05-11,cnig_provincias,3,2900,8,30,1.1428571428571428,2.142857142857143,197,2020-03-20
49,2020-05-11,cnig_provincias,2,691,6,57,0.8571428571428571,4.071428571428571,39,2020-04-06
31,2020-05-11,cnig_provincias,12,5320,41,154,5.857142857142857,11.0,231,2020-03-20
45,2020-05-11,cnig_provincias,20,4453,98,203,14.0,14.5,202,2020-03-20
10,2020-05-11,cnig_provincias,2,2188,22,93,3.142857142857143,6.642857142857143,139,2020-03-23
24,2020-05-11,cnig_provincias,4,2843,23,96,3.2857142857142856,6.857142857142857,133,2020-03-19
02,2020-05-11,cnig_provincias,0,3382,45,118,6.428571428571429,8.428571428571429,180,2020-03-15
